,Unnamed: 0,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
43,43,3.073366119689548,2.5,2.533333333333333,2.916666666666667,2.3666666666666667,2.944444444444444,2.658112023950479
44,44,3.164966320991516,2.813888888888889,2.547222222222222,3.2583333333333337,2.3666666666666667,3.275,2.9565101408772803
45,45,3.4644010722637177,3.680555555555556,3.555555555555556,3.166666666666667,3.275,3.197222222222222,3.215379211029401
46,46,3.637615556716919,3.680555555555556,3.555555555555556,3.166666666666667,3.275,3.197222222222222,3.215379211029401
47,47,3.069001491623696,3.3777777777777778,3.2472222222222222,3.1305555555555555,2.9833333333333334,3.1527777777777777,3.159908726206396
48,48,3.33969103782735,3.275,3.2333333333333334,2.841666666666667,2.9027777777777777,2.897222222222222,2.9206939335350968
49,49,3.190468039709268,3.1083333333333334,3.091666666666667,2.469444444444444,2.8361111111111112,2.4944444444444445,2.521464213750753
50,50,3.368685195446014,2.838888888888889,2.855555555555556,2.4027777777777777,2.6,2.427777777777778,2.4984896729322683
51,51,3.180149431228638,2.838888888888889,2.855555555555556,2.4027777777777777,2.6,2.427777777777778,2.4984896729322683
52,52,3.136606265306473,2.3666666666666667,2.411111111111111,2.225,2.2,2.2416666666666667,2.205020980334875
53,53,2.766068291907408,1.775,1.819444444444444,2.091666666666667,1.6555555555555557,2.1,1.8926053619070655
54,54,2.7386640161275864,1.775,1.819444444444444,2.091666666666667,1.6555555555555557,2.1,1.8926053619070655
55,55,2.401412739753724,1.6083333333333332,1.5722222222222222,1.836111111111111,1.425,1.836111111111111,1.71827678695593
56,56,2.217153774931076,1.6944444444444442,1.6805555555555558,1.597222222222222,1.538888888888889,1.597222222222222,1.587594256891966
57,57,2.075507011413574,1.3583333333333334,1.338888888888889,1.575,1.222222222222222,1.575,1.4725125554548546
58,58,2.1621900260448457,1.5527777777777778,1.536111111111111,1.3888888888888888,1.3944444444444444,1.3888888888888888,1.3930873129301224
59,59,2.024711234569549,1.461111111111111,1.4277777777777778,1.2666666666666666,1.286111111111111,1.2694444444444444,1.2864240180116584
60,60,1.4745148456096648,0.7666666666666667,0.763888888888889,0.6222222222222222,0.6888888888888889,0.4611111111111111,0.6316931427903449
61,61,1.5197360056638718,0.7666666666666667,0.763888888888889,0.6222222222222222,0.6888888888888889,0.4611111111111111,0.6316931427903449
62,62,0.3132015280425548,0.6527777777777778,0.6888888888888889,0.861111111111111,0.6861111111111111,0.8805555555555555,0.7252376882131448
63,63,1.0463127605224911,1.75,1.702777777777778,1.886111111111111,1.702777777777778,1.933333333333333,1.76822285602262
64,64,1.0747500231391505,2.058333333333333,1.9972222222222225,1.9416666666666669,2.036111111111111,1.9583333333333333,1.923933240465105
65,65,1.027930368292839,2.280555555555556,2.172222222222222,1.9694444444444443,2.208333333333333,1.9861111111111112,1.9548668365142088
66,66,1.121429311245987,1.713888888888889,1.652777777777778,1.3694444444444445,1.652777777777778,1.386111111111111,1.3899657254654525
67,67,0.7785109474013249,1.1444444444444444,1.136111111111111,1.2666666666666666,1.136111111111111,1.2833333333333334,1.1698205161271027
68,68,0.3331436360111603,0.825,0.8055555555555556,0.7388888888888889,0.8083333333333333,0.7444444444444445,0.7066778830506071
69,69,1.5473949867486954,1.5833333333333337,1.5333333333333334,1.6805555555555558,1.4555555555555555,1.6805555555555558,1.6805555555555558
70,70,1.565646510951373,1.725,1.702777777777778,1.6305555555555558,1.6055555555555556,1.536111111111111,1.6347571860833945
71,71,1.8331047308444977,2.475,2.438888888888889,2.261111111111111,2.333333333333333,2.061111111111111,2.390054027890373
72,72,1.863358359336853,2.2583333333333333,2.197222222222222,2.558333333333333,2.1083333333333334,2.555555555555556,2.449810692330094
73,73,2.5526482605934144,3.827777777777778,3.9416666666666655,3.475,3.702777777777778,3.5138888888888884,3.4713254790495114
74,74,3.868293917179108,5.436111111111112,5.719444444444444,5.072222222222222,5.25,4.961111111111111,5.136532221989454
75,75,3.60188249626545,5.036111111111111,5.286111111111111,4.405555555555556,4.905555555555556,4.277777777777778,4.535931823005348
76,76,3.707730074121496,5.522222222222222,5.666666666666666,4.219444444444444,5.269444444444444,4.297222222222223,4.397278382684009
77,77,3.47008602142334,5.038888888888889,5.011111111111111,3.397222222222222,4.622222222222222,3.430555555555556,3.88920509902206
78,78,2.9440161540944088,4.147222222222222,3.8166666666666655,3.4027777777777777,3.6583333333333337,3.355555555555556,3.473265691691728
79,79,2.820071465969085,3.4166666666666665,3.311111111111112,2.9,3.1222222222222222,2.927777777777778,2.897214405093564
80,80,1.9714715675167416,1.7833333333333332,1.761111111111111,2.1083333333333334,1.6555555555555557,2.1416666666666666,1.946911362352882
81,81,1.0140878121058146,0.6472222222222223,0.6861111111111111,0.5611111111111111,0.3777777777777777,0.5611111111111111,0.5658726708013656
82,82,1.3410670415808756,1.0,1.0638888888888889,0.9194444444444444,0.6166666666666667,0.9305555555555556,0.9135111967962992
83,83,3.397950749397278,2.725,2.727777777777778,2.791666666666667,1.5694444444444444,2.938888888888889,2.794587235310156
84,84,3.9383396416902543,4.086111111111111,4.0777777777777775,3.297222222222222,2.316666666666667,3.3722222222222222,3.379878407906876
85,85,4.269324258286902,4.391666666666667,4.430555555555555,3.8722222222222222,2.4916666666666667,3.919444444444444,3.844339756321516
86,86,5.105046741962433,4.0777777777777775,4.2,4.172222222222223,2.363888888888889,4.169444444444444,3.8903592746186297
87,87,5.068336877822876,4.575,4.469444444444444,3.361111111111112,2.5166666666666666,3.3472222222222223,3.482355432591865
88,88,4.643908197681109,5.211111111111111,4.936111111111112,3.047222222222222,2.7944444444444443,3.1194444444444445,3.401598348775721
89,89,4.0898003454009695,4.775,4.583333333333334,3.3138888888888887,2.591666666666667,3.4166666666666665,3.659618476852649
90,90,4.388787933758327,4.591666666666667,4.333333333333334,3.830555555555556,2.4722222222222223,3.922222222222222,3.9341951673336175
91,91,4.195190271552728,4.280555555555556,4.236111111111112,3.911111111111112,2.4027777777777777,3.9722222222222223,3.9588011222795103
92,92,3.5826297998428345,3.825,3.769444444444445,3.4083333333333337,2.155555555555556,3.5388888888888888,3.5165234130554035
93,93,3.842151067256928,4.033333333333333,3.977777777777778,2.841666666666667,2.261111111111111,2.986111111111111,3.031090584180748
94,94,3.3578262305259705,2.2555555555555555,2.138888888888889,3.075,1.2527777777777778,3.186111111111111,2.598915793244193
95,95,3.1330541372299194,2.941666666666667,2.816666666666667,2.430555555555556,1.652777777777778,2.547222222222222,2.431886991786788
96,96,2.77533368992083,2.477777777777778,2.411111111111111,2.1222222222222222,1.4,2.230555555555556,2.154938492029828
97,97,2.542217073440552,1.5666666666666669,1.5722222222222222,1.3777777777777778,0.8972222222222221,1.3888888888888888,1.3911542062219515
98,98,1.3501776403188706,0.675,0.7,0.6555555555555556,0.4027777777777778,0.6277777777777778,0.6386149118051777
99,99,1.136331089546806,0.5472222222222223,0.586111111111111,0.4194444444444444,0.3416666666666667,0.3111111111111111,0.4265633998031682
100,100,1.5473091703653337,0.8694444444444445,0.8805555555555555,0.85,0.8083333333333333,0.85,0.85
101,101,1.5195421063899994,0.8583333333333334,0.8555555555555555,0.8638888888888889,0.775,0.8638888888888889,0.8350252485914483
102,102,1.5507812416553497,0.8333333333333334,0.8333333333333334,0.825,0.7472222222222222,0.8388888888888889,0.8271726808829921
103,103,1.5647622829675674,0.8194444444444444,0.8305555555555555,0.9444444444444444,0.75,0.9694444444444444,0.8640166067209399
104,104,1.748815405368805,1.1194444444444445,1.102777777777778,1.0027777777777778,1.0166666666666666,1.0194444444444444,1.0008136185824774
105,105,1.6597662961483002,1.272222222222222,1.2444444444444445,1.136111111111111,1.125,1.1416666666666666,1.119220022233614
106,106,1.7416233539581298,1.172222222222222,1.15,1.363888888888889,1.0444444444444445,1.3666666666666667,1.2843418112140546
107,107,2.395752656459808,1.722222222222222,1.7305555555555556,1.722222222222222,1.5666666666666669,1.722222222222222,1.6966544642748471
108,108,2.246752599064185,1.972222222222222,1.913888888888889,1.9388888888888889,1.7361111111111112,1.95,1.9260744111538357
109,109,2.6085722916054004,2.2694444444444444,2.236111111111111,2.2583333333333333,2.036111111111111,2.2694444444444444,2.2320844951010086
110,110,2.802144619226456,2.536111111111111,2.4972222222222222,2.225,2.275,2.227777777777778,2.268325887006666
111,111,2.798558170795441,2.6277777777777778,2.6277777777777778,2.1222222222222222,2.386111111111111,2.136111111111111,2.186935284525677
112,112,2.7717250284107253,2.411111111111111,2.330555555555556,2.1333333333333333,2.183333333333333,2.158333333333333,2.095190843365744
113,113,3.051303510665893,2.411111111111111,2.330555555555556,2.1333333333333333,2.183333333333333,2.158333333333333,2.095190843365744
114,114,3.348171029090881,2.8694444444444445,2.791666666666667,2.102777777777778,2.563888888888889,2.102777777777778,2.1983729522026776
115,115,3.251693541906318,2.536111111111111,2.4916666666666667,2.475,2.291666666666667,2.5,2.4476326280841803
116,116,3.095506632465056,3.463888888888889,3.4666666666666663,3.183333333333333,3.155555555555556,3.2222222222222223,3.2021420058564347
117,117,3.1623877799510955,3.680555555555556,3.555555555555556,3.166666666666667,3.275,3.197222222222222,3.215379211029401
118,118,3.689229788780212,3.3777777777777778,3.2472222222222222,3.1305555555555555,2.9833333333333334,3.1527777777777777,3.159908726206396
119,119,3.407240951904143,3.3777777777777778,3.2472222222222222,3.1305555555555555,2.9833333333333334,3.1527777777777777,3.159908726206396
120,120,3.667497861385345,3.275,3.2333333333333334,2.841666666666667,2.9027777777777777,2.897222222222222,2.9206939335350968
121,121,3.2627315509198893,3.1083333333333334,3.091666666666667,2.469444444444444,2.8361111111111112,2.4944444444444445,2.521464213750753
122,122,3.1432402109362414,3.1083333333333334,3.091666666666667,2.469444444444444,2.8361111111111112,2.4944444444444445,2.521464213750753
123,123,3.2783526301383974,2.838888888888889,2.855555555555556,2.4027777777777777,2.6,2.427777777777778,2.4984896729322683
124,124,3.0484000623226164,2.3666666666666667,2.411111111111111,2.225,2.2,2.2416666666666667,2.205020980334875
125,125,2.9238924530087687,2.3666666666666667,2.411111111111111,2.225,2.2,2.2416666666666667,2.205020980334875
