Valid pixels(%) > 50,Satellite,Site name,Date,DOY,Site value,h,v,line,samp,c6Doy
GBOV_LP03_S2A_DSNY_20180603_20180603_001_UOS_V3.0_README.TXT,S2A,DSNY,20180603,2018154,2.5256471486435723,10,6,449.49,1962.62,2018153
GBOV_LP03_S2A_DSNY_20180613_20180613_001_UOS_V3.0_README.TXT,S2A,DSNY,20180613,2018164,2.7799678444862366,10,6,449.49,1962.62,2018161
GBOV_LP03_S2A_DSNY_20180623_20180623_001_UOS_V3.0_README.TXT,S2A,DSNY,20180623,2018174,2.773579008725225,10,6,449.49,1962.62,2018169
GBOV_LP03_S2A_DSNY_20180703_20180703_001_UOS_V3.0_README.TXT,S2A,DSNY,20180703,2018184,2.745341505855322,10,6,449.49,1962.62,2018177
GBOV_LP03_S2A_DSNY_20180713_20180713_001_UOS_V3.0_README.TXT,S2A,DSNY,20180713,2018194,2.7882748221864504,10,6,449.49,1962.62,2018193
GBOV_LP03_S2A_DSNY_20180723_20180723_001_UOS_V3.0_README.TXT,S2A,DSNY,20180723,2018204,3.091236247091877,10,6,449.49,1962.62,2018201
GBOV_LP03_S2A_DSNY_20180812_20180812_001_UOS_V3.0_README.TXT,S2A,DSNY,20180812,2018224,2.7264923011102984,10,6,449.49,1962.62,2018217
GBOV_LP03_S2A_DSNY_20180822_20180822_001_UOS_V3.0_README.TXT,S2A,DSNY,20180822,2018234,2.7876086831092834,10,6,449.49,1962.62,2018233
GBOV_LP03_S2A_DSNY_20180901_20180901_001_UOS_V3.0_README.TXT,S2A,DSNY,20180901,2018244,2.6187270603681867,10,6,449.49,1962.62,2018241
GBOV_LP03_S2A_DSNY_20181031_20181031_001_UOS_V3.0_README.TXT,S2A,DSNY,20181031,2018304,2.008564987961127,10,6,449.49,1962.62,2018297
GBOV_LP03_S2A_GUAN_20180113_20180113_001_UOS_V3.0_README.TXT,S2A,GUAN,20180113,2018013,3.4380460016581478,11,7,486.81,1533.85,2018009
GBOV_LP03_S2A_GUAN_20180123_20180123_001_UOS_V3.0_README.TXT,S2A,GUAN,20180123,2018023,3.453388139009476,11,7,486.81,1533.85,2018017
GBOV_LP03_S2A_GUAN_20180202_20180202_001_UOS_V3.0_README.TXT,S2A,GUAN,20180202,2018033,3.3469643020629882,11,7,486.81,1533.85,2018033
GBOV_LP03_S2A_GUAN_20180222_20180222_001_UOS_V3.0_README.TXT,S2A,GUAN,20180222,2018053,3.0958115351200104,11,7,486.81,1533.85,2018049
GBOV_LP03_S2A_GUAN_20180324_20180324_001_UOS_V3.0_README.TXT,S2A,GUAN,20180324,2018083,3.252530137213265,11,7,486.81,1533.85,2018081
GBOV_LP03_S2A_GUAN_20180413_20180413_001_UOS_V3.0_README.TXT,S2A,GUAN,20180413,2018103,3.1791481554508207,11,7,486.81,1533.85,2018097
GBOV_LP03_S2A_GUAN_20180423_20180423_001_UOS_V3.0_README.TXT,S2A,GUAN,20180423,2018113,3.0435682315936035,11,7,486.81,1533.85,2018113
GBOV_LP03_S2A_GUAN_20180503_20180503_001_UOS_V3.0_README.TXT,S2A,GUAN,20180503,2018123,2.95872177337778,11,7,486.81,1533.85,2018121
GBOV_LP03_S2A_GUAN_20180513_20180513_001_UOS_V3.0_README.TXT,S2A,GUAN,20180513,2018133,3.0729136276245117,11,7,486.81,1533.85,2018129
GBOV_LP03_S2A_GUAN_20180523_20180523_001_UOS_V3.0_README.TXT,S2A,GUAN,20180523,2018143,2.88330792427063,11,7,486.81,1533.85,2018137
GBOV_LP03_S2A_GUAN_20180602_20180602_001_UOS_V3.0_README.TXT,S2A,GUAN,20180602,2018153,2.2849263310432435,11,7,486.81,1533.85,2018153
GBOV_LP03_S2A_GUAN_20180702_20180702_001_UOS_V3.0_README.TXT,S2A,GUAN,20180702,2018183,2.7741364467144014,11,7,486.81,1533.85,2018177
GBOV_LP03_S2A_GUAN_20180712_20180712_001_UOS_V3.0_README.TXT,S2A,GUAN,20180712,2018193,2.998459095954895,11,7,486.81,1533.85,2018193
GBOV_LP03_S2A_GUAN_20180801_20180801_001_UOS_V3.0_README.TXT,S2A,GUAN,20180801,2018213,2.6512297022342683,11,7,486.81,1533.85,2018209
GBOV_LP03_S2A_GUAN_20180821_20180821_001_UOS_V3.0_README.TXT,S2A,GUAN,20180821,2018233,2.897696032524109,11,7,486.81,1533.85,2018233
GBOV_LP03_S2A_GUAN_20180910_20180910_001_UOS_V3.0_README.TXT,S2A,GUAN,20180910,2018253,2.633760989904404,11,7,486.81,1533.85,2018249
GBOV_LP03_S2A_GUAN_20181010_20181010_001_UOS_V3.0_README.TXT,S2A,GUAN,20181010,2018283,3.1358528226613998,11,7,486.81,1533.85,2018281
GBOV_LP03_S2A_GUAN_20181020_20181020_001_UOS_V3.0_README.TXT,S2A,GUAN,20181020,2018293,3.632887125015259,11,7,486.81,1533.85,2018289
GBOV_LP03_S2A_GUAN_20181030_20181030_001_UOS_V3.0_README.TXT,S2A,GUAN,20181030,2018303,3.6639701628685,11,7,486.81,1533.85,2018297
GBOV_LP03_S2A_GUAN_20181109_20181109_001_UOS_V3.0_README.TXT,S2A,GUAN,20181109,2018313,3.471481555700302,11,7,486.81,1533.85,2018313
GBOV_LP03_S2A_GUAN_20181119_20181119_001_UOS_V3.0_README.TXT,S2A,GUAN,20181119,2018323,3.6747236490249633,11,7,486.81,1533.85,2018321
GBOV_LP03_S2A_GUAN_20181129_20181129_001_UOS_V3.0_README.TXT,S2A,GUAN,20181129,2018333,3.5214618384838103,11,7,486.81,1533.85,2018329
GBOV_LP03_S2A_GUAN_20181219_20181219_001_UOS_V3.0_README.TXT,S2A,GUAN,20181219,2018353,3.0709048461914064,11,7,486.81,1533.85,2018353
GBOV_LP03_S2A_GUAN_20181229_20181229_001_UOS_V3.0_README.TXT,S2A,GUAN,20181229,2018363,2.602873686588172,11,7,486.81,1533.85,2018361
GBOV_LP03_S2A_HARV_20180227_20180227_001_UOS_V3.0_README.TXT,S2A,HARV,20180227,2018058,1.4567440009117127,12,4,1790.43,1636.72,2018057
GBOV_LP03_S2A_HARV_20180428_20180428_001_UOS_V3.0_README.TXT,S2A,HARV,20180428,2018118,1.605945903321971,12,4,1790.43,1636.72,2018113
GBOV_LP03_S2A_HARV_20180508_20180508_001_UOS_V3.0_README.TXT,S2A,HARV,20180508,2018128,1.9571822107452708,12,4,1790.43,1636.72,2018121
GBOV_LP03_S2A_HARV_20180617_20180617_001_UOS_V3.0_README.TXT,S2A,HARV,20180617,2018168,5.483364613056183,12,4,1790.43,1636.72,2018161
GBOV_LP03_S2A_HARV_20180707_20180707_001_UOS_V3.0_README.TXT,S2A,HARV,20180707,2018188,5.661904280185699,12,4,1790.43,1636.72,2018185
GBOV_LP03_S2A_HARV_20180727_20180727_001_UOS_V3.0_README.TXT,S2A,HARV,20180727,2018208,5.245552506446838,12,4,1790.43,1636.72,2018201
GBOV_LP03_S2A_HARV_20180806_20180806_001_UOS_V3.0_README.TXT,S2A,HARV,20180806,2018218,5.111259770393372,12,4,1790.43,1636.72,2018217
GBOV_LP03_S2A_HARV_20180826_20180826_001_UOS_V3.0_README.TXT,S2A,HARV,20180826,2018238,4.705632581710815,12,4,1790.43,1636.72,2018233
GBOV_LP03_S2A_HARV_20180905_20180905_001_UOS_V3.0_README.TXT,S2A,HARV,20180905,2018248,4.629342615604401,12,4,1790.43,1636.72,2018241
GBOV_LP03_S2A_HARV_20181005_20181005_001_UOS_V3.0_README.TXT,S2A,HARV,20181005,2018278,3.858628444671631,12,4,1790.43,1636.72,2018273
GBOV_LP03_S2A_HARV_20181104_20181104_001_UOS_V3.0_README.TXT,S2A,HARV,20181104,2018308,1.707568130493164,12,4,1790.43,1636.72,2018305
GBOV_LP03_S2A_HARV_20181114_20181114_001_UOS_V3.0_README.TXT,S2A,HARV,20181114,2018318,1.4392619514465332,12,4,1790.43,1636.72,2018313
GBOV_LP03_S2A_JERC_20180117_20180117_001_UOS_V3.0_README.TXT,S2A,JERC,20180117,2018017,1.6940665489435196,10,5,2112.74,1858.18,2018017
GBOV_LP03_S2A_JERC_20180130_20180130_001_UOS_V3.0_README.TXT,S2A,JERC,20180130,2018030,1.6106733500957489,10,5,2112.74,1858.18,2018025
GBOV_LP03_S2A_JERC_20180206_20180206_001_UOS_V3.0_README.TXT,S2A,JERC,20180206,2018037,1.5689761650562286,10,5,2112.74,1858.18,2018033
GBOV_LP03_S2A_JERC_20180308_20180308_001_UOS_V3.0_README.TXT,S2A,JERC,20180308,2018067,1.8241359758377076,10,5,2112.74,1858.18,2018065
GBOV_LP03_S2A_JERC_20180321_20180321_001_UOS_V3.0_README.TXT,S2A,JERC,20180321,2018080,1.7974221486112345,10,5,2112.74,1858.18,2018073
GBOV_LP03_S2A_JERC_20180328_20180328_001_UOS_V3.0_README.TXT,S2A,JERC,20180328,2018087,1.760081468820572,10,5,2112.74,1858.18,2018081
GBOV_LP03_S2A_JERC_20180331_20180331_001_UOS_V3.0_README.TXT,S2A,JERC,20180331,2018090,2.275045100450516,10,5,2112.74,1858.18,2018089
GBOV_LP03_S2A_JERC_20180417_20180417_001_UOS_V3.0_README.TXT,S2A,JERC,20180417,2018107,2.3284784117523505,10,5,2112.74,1858.18,2018105
GBOV_LP03_S2A_JERC_20180420_20180420_001_UOS_V3.0_README.TXT,S2A,JERC,20180420,2018110,2.7563194322586058,10,5,2112.74,1858.18,2018105
GBOV_LP03_S2A_JERC_20180430_20180430_001_UOS_V3.0_README.TXT,S2A,JERC,20180430,2018120,2.8853558599948883,10,5,2112.74,1858.18,2018113
GBOV_LP03_S2A_JERC_20180507_20180507_001_UOS_V3.0_README.TXT,S2A,JERC,20180507,2018127,2.611933035509927,10,5,2112.74,1858.18,2018121
GBOV_LP03_S2A_JERC_20180510_20180510_001_UOS_V3.0_README.TXT,S2A,JERC,20180510,2018130,2.933646093606949,10,5,2112.74,1858.18,2018129
GBOV_LP03_S2A_JERC_20180517_20180517_001_UOS_V3.0_README.TXT,S2A,JERC,20180517,2018137,2.8346222882368126,10,5,2112.74,1858.18,2018137
GBOV_LP03_S2A_JERC_20180609_20180609_001_UOS_V3.0_README.TXT,S2A,JERC,20180609,2018160,3.237760441277617,10,5,2112.74,1858.18,2018153
GBOV_LP03_S2A_JERC_20180626_20180626_001_UOS_V3.0_README.TXT,S2A,JERC,20180626,2018177,3.1172450708620474,10,5,2112.74,1858.18,2018177
GBOV_LP03_S2A_JERC_20180629_20180629_001_UOS_V3.0_README.TXT,S2A,JERC,20180629,2018180,3.289143315553665,10,5,2112.74,1858.18,2018177
GBOV_LP03_S2A_JERC_20180706_20180706_001_UOS_V3.0_README.TXT,S2A,JERC,20180706,2018187,3.073366119689548,10,5,2112.74,1858.18,2018185
GBOV_LP03_S2A_JERC_20180726_20180726_001_UOS_V3.0_README.TXT,S2A,JERC,20180726,2018207,3.164966320991516,10,5,2112.74,1858.18,2018201
GBOV_LP03_S2A_JERC_20180805_20180805_001_UOS_V3.0_README.TXT,S2A,JERC,20180805,2018217,3.4644010722637177,10,5,2112.74,1858.18,2018217
GBOV_LP03_S2A_JERC_20180808_20180808_001_UOS_V3.0_README.TXT,S2A,JERC,20180808,2018220,3.637615556716919,10,5,2112.74,1858.18,2018217
GBOV_LP03_S2A_JERC_20180815_20180815_001_UOS_V3.0_README.TXT,S2A,JERC,20180815,2018227,3.0690014916236956,10,5,2112.74,1858.18,2018225
GBOV_LP03_S2A_JERC_20180828_20180828_001_UOS_V3.0_README.TXT,S2A,JERC,20180828,2018240,3.33969103782735,10,5,2112.74,1858.18,2018233
GBOV_LP03_S2A_JERC_20180907_20180907_001_UOS_V3.0_README.TXT,S2A,JERC,20180907,2018250,3.190468039709268,10,5,2112.74,1858.18,2018249
GBOV_LP03_S2A_JERC_20180914_20180914_001_UOS_V3.0_README.TXT,S2A,JERC,20180914,2018257,3.368685195446014,10,5,2112.74,1858.18,2018257
GBOV_LP03_S2A_JERC_20180917_20180917_001_UOS_V3.0_README.TXT,S2A,JERC,20180917,2018260,3.180149431228638,10,5,2112.74,1858.18,2018257
GBOV_LP03_S2A_JERC_20180924_20180924_001_UOS_V3.0_README.TXT,S2A,JERC,20180924,2018267,3.136606265306473,10,5,2112.74,1858.18,2018265
GBOV_LP03_S2A_JERC_20181004_20181004_001_UOS_V3.0_README.TXT,S2A,JERC,20181004,2018277,2.7660682919074078,10,5,2112.74,1858.18,2018273
GBOV_LP03_S2A_JERC_20181007_20181007_001_UOS_V3.0_README.TXT,S2A,JERC,20181007,2018280,2.7386640161275864,10,5,2112.74,1858.18,2018273
GBOV_LP03_S2A_JERC_20181014_20181014_001_UOS_V3.0_README.TXT,S2A,JERC,20181014,2018287,2.4014127397537233,10,5,2112.74,1858.18,2018281
GBOV_LP03_S2A_JERC_20181017_20181017_001_UOS_V3.0_README.TXT,S2A,JERC,20181017,2018290,2.217153774931076,10,5,2112.74,1858.18,2018289
GBOV_LP03_S2A_JERC_20181024_20181024_001_UOS_V3.0_README.TXT,S2A,JERC,20181024,2018297,2.075507011413574,10,5,2112.74,1858.18,2018297
GBOV_LP03_S2A_JERC_20181103_20181103_001_UOS_V3.0_README.TXT,S2A,JERC,20181103,2018307,2.1621900260448457,10,5,2112.74,1858.18,2018305
GBOV_LP03_S2A_JERC_20181116_20181116_001_UOS_V3.0_README.TXT,S2A,JERC,20181116,2018320,2.0247112345695495,10,5,2112.74,1858.18,2018313
GBOV_LP03_S2A_JERC_20181223_20181223_001_UOS_V3.0_README.TXT,S2A,JERC,20181223,2018357,1.4745148456096648,10,5,2112.74,1858.18,2018353
GBOV_LP03_S2A_JERC_20181226_20181226_001_UOS_V3.0_README.TXT,S2A,JERC,20181226,2018360,1.5197360056638718,10,5,2112.74,1858.18,2018353
GBOV_LP03_S2A_KONA_20180505_20180505_001_UOS_V3.0_README.TXT,S2A,KONA,20180505,2018125,0.31320152804255486,10,5,212.99,1207.9,2018121
GBOV_LP03_S2A_KONA_20180614_20180614_001_UOS_V3.0_README.TXT,S2A,KONA,20180614,2018165,1.0463127605224911,10,5,212.99,1207.9,2018161
GBOV_LP03_S2A_KONA_20180724_20180724_001_UOS_V3.0_README.TXT,S2A,KONA,20180724,2018205,1.0747500231391505,10,5,212.99,1207.9,2018201
GBOV_LP03_S2A_KONA_20180803_20180803_001_UOS_V3.0_README.TXT,S2A,KONA,20180803,2018215,1.027930368292839,10,5,212.99,1207.9,2018209
GBOV_LP03_S2A_KONA_20180922_20180922_001_UOS_V3.0_README.TXT,S2A,KONA,20180922,2018265,1.121429311245987,10,5,212.99,1207.9,2018265
GBOV_LP03_S2A_KONA_20181002_20181002_001_UOS_V3.0_README.TXT,S2A,KONA,20181002,2018275,0.7785109474013249,10,5,212.99,1207.9,2018273
GBOV_LP03_S2A_KONA_20181022_20181022_001_UOS_V3.0_README.TXT,S2A,KONA,20181022,2018295,0.3331436360111603,10,5,212.99,1207.9,2018289
GBOV_LP03_S2A_LAJA_20180113_20180113_001_UOS_V3.0_README.TXT,S2A,LAJA,20180113,2018013,0.9085640341651683,11,7,474.4,1490.8,2018009
GBOV_LP03_S2A_LAJA_20180123_20180123_001_UOS_V3.0_README.TXT,S2A,LAJA,20180123,2018023,0.9023329992683566,11,7,474.4,1490.8,2018017
GBOV_LP03_S2A_LAJA_20180202_20180202_001_UOS_V3.0_README.TXT,S2A,LAJA,20180202,2018033,0.7250641719251871,11,7,474.4,1490.8,2018033
GBOV_LP03_S2A_LAJA_20180222_20180222_001_UOS_V3.0_README.TXT,S2A,LAJA,20180222,2018053,0.6627595347888542,11,7,474.4,1490.8,2018049
GBOV_LP03_S2A_LAJA_20181030_20181030_001_UOS_V3.0_README.TXT,S2A,LAJA,20181030,2018303,1.2048596016441782,11,7,474.4,1490.8,2018297
GBOV_LP03_S2A_LAJA_20181109_20181109_001_UOS_V3.0_README.TXT,S2A,LAJA,20181109,2018313,1.1676610479229375,11,7,474.4,1490.8,2018313
GBOV_LP03_S2A_LAJA_20181119_20181119_001_UOS_V3.0_README.TXT,S2A,LAJA,20181119,2018323,0.9956112443184366,11,7,474.4,1490.8,2018321
GBOV_LP03_S2A_LAJA_20181129_20181129_001_UOS_V3.0_README.TXT,S2A,LAJA,20181129,2018333,0.9595500814671419,11,7,474.4,1490.8,2018329
GBOV_LP03_S2A_LAJA_20181209_20181209_001_UOS_V3.0_README.TXT,S2A,LAJA,20181209,2018343,0.7618289583921433,11,7,474.4,1490.8,2018337
GBOV_LP03_S2A_NIWO_20180726_20180726_001_UOS_V3.0_README.TXT,S2A,NIWO,20180726,2018207,0.8615109477937222,9,4,2386.47,2203.54,2018201
GBOV_LP03_S2A_NIWO_20180815_20180815_001_UOS_V3.0_README.TXT,S2A,NIWO,20180815,2018227,0.7309541726112365,9,4,2386.47,2203.54,2018225
GBOV_LP03_S2A_NIWO_20180914_20180914_001_UOS_V3.0_README.TXT,S2A,NIWO,20180914,2018257,0.5732553038836979,9,4,2386.47,2203.54,2018257
GBOV_LP03_S2A_NIWO_20180924_20180924_001_UOS_V3.0_README.TXT,S2A,NIWO,20180924,2018267,0.5071404296688216,9,4,2386.47,2203.54,2018265
GBOV_LP03_S2A_ONAQ_20180202_20180202_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180202,2018033,0.0908253722720676,9,4,2356.88,978.91,2018033
GBOV_LP03_S2A_ONAQ_20180327_20180327_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180327,2018086,0.024158108979463577,9,4,2356.88,978.91,2018081
GBOV_LP03_S2A_ONAQ_20180423_20180423_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180423,2018113,0.04897480266854951,9,4,2356.88,978.91,2018113
GBOV_LP03_S2A_ONAQ_20180426_20180426_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180426,2018116,0.04482226014806656,9,4,2356.88,978.91,2018113
GBOV_LP03_S2A_ONAQ_20180516_20180516_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180516,2018136,0.04845491796731949,9,4,2356.88,978.91,2018129
GBOV_LP03_S2A_ONAQ_20180526_20180526_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180526,2018146,0.03578230514432545,9,4,2356.88,978.91,2018145
GBOV_LP03_S2A_ONAQ_20180602_20180602_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180602,2018153,0.010601880960166454,9,4,2356.88,978.91,2018153
GBOV_LP03_S2A_ONAQ_20180605_20180605_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180605,2018156,0.01789757193854222,9,4,2356.88,978.91,2018153
GBOV_LP03_S2A_ONAQ_20180612_20180612_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180612,2018163,0.030301290564239025,9,4,2356.88,978.91,2018161
GBOV_LP03_S2A_ONAQ_20180615_20180615_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180615,2018166,--,9,4,2356.88,978.91,2018161
GBOV_LP03_S2A_ONAQ_20180625_20180625_001_UOS_V3.0_README.TXT,S2A,ONAQ,20180625,2018176,--,9,4,2356.88,978.91,2018169
GBOV_LP03_S2A_ONAQ_20181013_20181013_001_UOS_V3.0_README.TXT,S2A,ONAQ,20181013,2018286,--,9,4,2356.88,978.91,2018281
GBOV_LP03_S2A_ONAQ_20181109_20181109_001_UOS_V3.0_README.TXT,S2A,ONAQ,20181109,2018313,--,9,4,2356.88,978.91,2018313
GBOV_LP03_S2A_ONAQ_20181112_20181112_001_UOS_V3.0_README.TXT,S2A,ONAQ,20181112,2018316,--,9,4,2356.88,978.91,2018313
GBOV_LP03_S2A_ONAQ_20181119_20181119_001_UOS_V3.0_README.TXT,S2A,ONAQ,20181119,2018323,0.014055654406547546,9,4,2356.88,978.91,2018321
GBOV_LP03_S2A_ONAQ_20181222_20181222_001_UOS_V3.0_README.TXT,S2A,ONAQ,20181222,2018356,0.0,9,4,2356.88,978.91,2018353
GBOV_LP03_S2A_ORNL_20180110_20180110_001_UOS_V3.0_README.TXT,S2A,ORNL,20180110,2018010,0.7385684104526744,11,5,968.11,427.4,2018009
GBOV_LP03_S2A_ORNL_20180209_20180209_001_UOS_V3.0_README.TXT,S2A,ORNL,20180209,2018040,0.7566666331556108,11,5,968.11,427.4,2018033
GBOV_LP03_S2A_ORNL_20180331_20180331_001_UOS_V3.0_README.TXT,S2A,ORNL,20180331,2018090,1.2495274201352546,11,5,968.11,427.4,2018089
GBOV_LP03_S2A_ORNL_20180420_20180420_001_UOS_V3.0_README.TXT,S2A,ORNL,20180420,2018110,1.9662945568561554,11,5,968.11,427.4,2018105
GBOV_LP03_S2A_ORNL_20180430_20180430_001_UOS_V3.0_README.TXT,S2A,ORNL,20180430,2018120,3.093873416185379,11,5,968.11,427.4,2018113
GBOV_LP03_S2A_ORNL_20180609_20180609_001_UOS_V3.0_README.TXT,S2A,ORNL,20180609,2018160,4.916662375926972,11,5,968.11,427.4,2018153
GBOV_LP03_S2A_ORNL_20180629_20180629_001_UOS_V3.0_README.TXT,S2A,ORNL,20180629,2018180,4.409886736042646,11,5,968.11,427.4,2018177
GBOV_LP03_S2A_ORNL_20180719_20180719_001_UOS_V3.0_README.TXT,S2A,ORNL,20180719,2018200,4.2824894643348195,11,5,968.11,427.4,2018193
GBOV_LP03_S2A_ORNL_20180828_20180828_001_UOS_V3.0_README.TXT,S2A,ORNL,20180828,2018240,3.8387730699596982,11,5,968.11,427.4,2018233
GBOV_LP03_S2A_ORNL_20180907_20180907_001_UOS_V3.0_README.TXT,S2A,ORNL,20180907,2018250,3.8155256479978563,11,5,968.11,427.4,2018249
GBOV_LP03_S2A_ORNL_20181007_20181007_001_UOS_V3.0_README.TXT,S2A,ORNL,20181007,2018280,3.078914247751236,11,5,968.11,427.4,2018273
GBOV_LP03_S2A_ORNL_20181017_20181017_001_UOS_V3.0_README.TXT,S2A,ORNL,20181017,2018290,3.187769812345505,11,5,968.11,427.4,2018289
GBOV_LP03_S2A_ORNL_20181106_20181106_001_UOS_V3.0_README.TXT,S2A,ORNL,20181106,2018310,1.9230610930919647,11,5,968.11,427.4,2018305
GBOV_LP03_S2A_ORNL_20181116_20181116_001_UOS_V3.0_README.TXT,S2A,ORNL,20181116,2018320,1.4552193105220794,11,5,968.11,427.4,2018313
GBOV_LP03_S2A_ORNL_20181226_20181226_001_UOS_V3.0_README.TXT,S2A,ORNL,20181226,2018360,0.9244524921689715,11,5,968.11,427.4,2018353
GBOV_LP03_S2A_OSBS_20180104_20180104_001_UOS_V3.0_README.TXT,S2A,OSBS,20180104,2018004,1.794666005373001,10,6,77.22,2099.01,2018001
GBOV_LP03_S2A_OSBS_20180124_20180124_001_UOS_V3.0_README.TXT,S2A,OSBS,20180124,2018024,1.6412355971336365,10,6,77.22,2099.01,2018017
GBOV_LP03_S2A_OSBS_20180305_20180305_001_UOS_V3.0_README.TXT,S2A,OSBS,20180305,2018064,1.6223275130987167,10,6,77.22,2099.01,2018057
GBOV_LP03_S2A_OSBS_20180315_20180315_001_UOS_V3.0_README.TXT,S2A,OSBS,20180315,2018074,1.7548892456293106,10,6,77.22,2099.01,2018073
GBOV_LP03_S2A_OSBS_20180424_20180424_001_UOS_V3.0_README.TXT,S2A,OSBS,20180424,2018114,2.1998928010463716,10,6,77.22,2099.01,2018113
GBOV_LP03_S2A_OSBS_20180504_20180504_001_UOS_V3.0_README.TXT,S2A,OSBS,20180504,2018124,2.235499559640884,10,6,77.22,2099.01,2018121
GBOV_LP03_S2A_OSBS_20180613_20180613_001_UOS_V3.0_README.TXT,S2A,OSBS,20180613,2018164,2.086752114873944,10,6,77.22,2099.01,2018161
GBOV_LP03_S2A_OSBS_20180623_20180623_001_UOS_V3.0_README.TXT,S2A,OSBS,20180623,2018174,2.0236881670263624,10,6,77.22,2099.01,2018169
GBOV_LP03_S2A_OSBS_20180703_20180703_001_UOS_V3.0_README.TXT,S2A,OSBS,20180703,2018184,2.2341826021671296,10,6,77.22,2099.01,2018177
GBOV_LP03_S2A_OSBS_20180713_20180713_001_UOS_V3.0_README.TXT,S2A,OSBS,20180713,2018194,2.1704157996177673,10,6,77.22,2099.01,2018193
GBOV_LP03_S2A_OSBS_20180802_20180802_001_UOS_V3.0_README.TXT,S2A,OSBS,20180802,2018214,2.259076678752899,10,6,77.22,2099.01,2018209
GBOV_LP03_S2A_OSBS_20180812_20180812_001_UOS_V3.0_README.TXT,S2A,OSBS,20180812,2018224,2.098100112832111,10,6,77.22,2099.01,2018217
GBOV_LP03_S2A_OSBS_20180921_20180921_001_UOS_V3.0_README.TXT,S2A,OSBS,20180921,2018264,2.272377370595932,10,6,77.22,2099.01,2018257
GBOV_LP03_S2A_OSBS_20181011_20181011_001_UOS_V3.0_README.TXT,S2A,OSBS,20181011,2018284,2.243878712654114,10,6,77.22,2099.01,2018281
GBOV_LP03_S2A_OSBS_20181021_20181021_001_UOS_V3.0_README.TXT,S2A,OSBS,20181021,2018294,2.192036437988281,10,6,77.22,2099.01,2018289
GBOV_LP03_S2A_OSBS_20181031_20181031_001_UOS_V3.0_README.TXT,S2A,OSBS,20181031,2018304,2.1125790202617645,10,6,77.22,2099.01,2018297
GBOV_LP03_S2A_OSBS_20181130_20181130_001_UOS_V3.0_README.TXT,S2A,OSBS,20181130,2018334,1.777412829399109,10,6,77.22,2099.01,2018329
GBOV_LP03_S2A_SCBI_20180213_20180213_001_UOS_V3.0_README.TXT,S2A,SCBI,20180213,2018044,0.7304966114461422,11,5,265.2,2203.28,2018041
GBOV_LP03_S2A_SCBI_20180305_20180305_001_UOS_V3.0_README.TXT,S2A,SCBI,20180305,2018064,0.7228831555694342,11,5,265.2,2203.28,2018057
GBOV_LP03_S2A_SCBI_20180414_20180414_001_UOS_V3.0_README.TXT,S2A,SCBI,20180414,2018104,1.015689378976822,11,5,265.2,2203.28,2018097
GBOV_LP03_S2A_SCBI_20180504_20180504_001_UOS_V3.0_README.TXT,S2A,SCBI,20180504,2018124,2.334295071363449,11,5,265.2,2203.28,2018121
GBOV_LP03_S2A_SCBI_20180524_20180524_001_UOS_V3.0_README.TXT,S2A,SCBI,20180524,2018144,5.137124552726745,11,5,265.2,2203.28,2018137
GBOV_LP03_S2A_SCBI_20180703_20180703_001_UOS_V3.0_README.TXT,S2A,SCBI,20180703,2018184,5.550319893191559,11,5,265.2,2203.28,2018177
GBOV_LP03_S2A_SCBI_20180713_20180713_001_UOS_V3.0_README.TXT,S2A,SCBI,20180713,2018194,5.420653473247182,11,5,265.2,2203.28,2018193
GBOV_LP03_S2A_SCBI_20180812_20180812_001_UOS_V3.0_README.TXT,S2A,SCBI,20180812,2018224,4.93027784898109,11,5,265.2,2203.28,2018217
GBOV_LP03_S2A_SCBI_20180901_20180901_001_UOS_V3.0_README.TXT,S2A,SCBI,20180901,2018244,3.9405532623159476,11,5,265.2,2203.28,2018241
GBOV_LP03_S2A_SCBI_20181001_20181001_001_UOS_V3.0_README.TXT,S2A,SCBI,20181001,2018274,2.900023950325264,11,5,265.2,2203.28,2018273
GBOV_LP03_S2A_SCBI_20181031_20181031_001_UOS_V3.0_README.TXT,S2A,SCBI,20181031,2018304,1.59061750110827,11,5,265.2,2203.28,2018297
GBOV_LP03_S2A_SCBI_20181110_20181110_001_UOS_V3.0_README.TXT,S2A,SCBI,20181110,2018314,0.9920631948639365,11,5,265.2,2203.28,2018313
GBOV_LP03_S2A_SERC_20180131_20180131_001_UOS_V3.0_README.TXT,S2A,SERC,20180131,2018031,0.8414230446020762,12,5,265.86,97.75,2018025
GBOV_LP03_S2A_SERC_20180501_20180501_001_UOS_V3.0_README.TXT,S2A,SERC,20180501,2018121,2.204520273208618,12,5,265.86,97.75,2018121
GBOV_LP03_S2A_SERC_20180521_20180521_001_UOS_V3.0_README.TXT,S2A,SERC,20180521,2018141,4.835259654521942,12,5,265.86,97.75,2018137
