,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
0,0.8317212635278701,1.261111111111111,1.2805555555555554,1.2333333333333334,0.9166666666666666,1.2333333333333334,1.2080503441865555
1,0.5189746311306953,0.36666666666666664,0.3555555555555555,0.40555555555555556,0.3555555555555555,0.4,0.37696902959289885
2,0.3996516065299511,0.3277777777777778,0.3277777777777778,0.35833333333333334,0.3277777777777778,0.36944444444444446,0.3468757478382342
3,0.1440259763598442,0.29166666666666663,0.30277777777777776,0.3194444444444445,0.30277777777777776,0.3194444444444445,0.3092750558513456
4,0.8615109477937222,1.2555555555555555,1.2083333333333335,1.2333333333333334,0.8861111111111111,1.2333333333333334,1.2064303671461165
5,0.7309541726112365,1.1916666666666667,1.1805555555555556,1.1305555555555555,0.8388888888888889,1.1333333333333333,1.143086969186376
6,0.0241581089794635,0.24166666666666664,0.24722222222222223,0.24444444444444446,0.24722222222222223,0.23055555555555554,0.23293950759612853
7,0.0489748026685495,0.42777777777777776,0.3944444444444445,0.35,0.39722222222222225,0.35277777777777775,0.3474801028956367
8,0.0448222601480665,0.42777777777777776,0.3944444444444445,0.35,0.39722222222222225,0.35277777777777775,0.3474801028956367
9,0.0484549179673194,0.39722222222222225,0.3861111111111111,0.40555555555555556,0.3861111111111111,0.4083333333333333,0.3864076247116247
10,0.0357823051443254,0.48888888888888893,0.48611111111111105,0.36944444444444446,0.48888888888888893,0.36944444444444446,0.37071172365575666
11,0.0178975719385422,0.3277777777777778,0.3277777777777778,0.35833333333333334,0.3277777777777778,0.36944444444444446,0.3468757478382342
12,0.6523895720490301,0.9833333333333334,0.9638888888888889,0.9277777777777778,0.6833333333333333,0.9166666666666666,0.9304312137731813
13,0.7841226799041032,1.25,1.288888888888889,1.1222222222222222,0.9222222222222222,1.125,1.1316631736174934
14,0.8069036815955182,1.2555555555555555,1.2083333333333335,1.2333333333333334,0.8861111111111111,1.2333333333333334,1.2064303671461165
15,0.8265085831284523,1.261111111111111,1.2805555555555554,1.2333333333333334,0.9166666666666666,1.2333333333333334,1.2080503441865555
16,0.6977388272532309,1.1916666666666667,1.1805555555555556,1.1305555555555555,0.8388888888888889,1.1333333333333333,1.143086969186376
17,0.6125650347558537,0.7833333333333333,0.8111111111111111,1.0083333333333333,0.5722222222222222,1.011111111111111,0.9333595822936426
18,0.0198435044536987,0.25555555555555554,0.2611111111111111,0.275,0.25833333333333336,0.28055555555555556,0.2710313823620314
19,0.0471977672539651,0.32222222222222224,0.3,0.35,0.3,0.35,0.32621819163577864
20,0.0410740284079855,0.42777777777777776,0.3944444444444445,0.35,0.39722222222222225,0.35277777777777775,0.3474801028956367
21,0.0408874903382225,0.36666666666666664,0.3555555555555555,0.40555555555555556,0.3555555555555555,0.4,0.37696902959289885
22,0.0515026822481509,0.4333333333333333,0.4138888888888889,0.40555555555555556,0.4138888888888889,0.4027777777777778,0.40198356969220744
