,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
27,2.7876086831092834,2.291666666666667,2.272222222222222,1.8027777777777778,1.9277777777777778,1.8055555555555558,2.288424522296822
28,2.6187270603681867,1.422222222222222,1.4194444444444445,1.988888888888889,1.2166666666666666,1.9972222222222222,1.4328692803445413
29,2.008564987961127,1.5722222222222222,1.538888888888889,1.5611111111111111,1.3138888888888889,1.5638888888888889,1.571694232830075
30,1.794666005373001,0.95625,0.984375,1.09375,0.78125,1.09375,0.981461047884643
31,1.6412355971336363,1.109375,1.11875,1.125,0.875,1.125,1.1150225314825977
32,1.6223275130987167,1.459375,1.53125,1.340625,1.1875,1.34375,1.4688517014432096
33,1.7548892456293106,1.81875,1.88125,1.734375,1.446875,1.7375,1.8254949462317214
34,2.199892801046372,2.565625,2.659375,2.46875,2.071875,2.48125,2.5738144604667514
35,2.235499559640884,2.740625,2.775,2.346875,2.1625,2.359375,2.735600315246927
36,2.086752114873944,2.1375,2.24375,2.378125,1.709375,2.384375,2.1654580959359357
37,2.0236881670263624,2.715625,2.896875,2.271875,2.2875,2.24375,2.724823723212341
38,2.2341826021671296,2.515625,2.534375,2.325,1.978125,2.3125,2.516963237723945
39,2.1704157996177678,2.028125,2.040625,2.26875,1.571875,2.278125,2.0410855481230126
40,2.259076678752899,2.35,2.446875,2.009375,1.940625,2.028125,2.3556880034981216
41,2.098100112832111,1.74375,1.9125,2.04375,1.428125,2.071875,1.7640146437973745
42,2.272377370595932,2.3125,2.34375,1.828125,1.85,1.85,2.3092002424630147
43,2.243878712654114,1.821875,1.928125,1.90625,1.521875,1.91875,1.8374095750227393
44,2.192036437988281,1.975,1.990625,1.675,1.58125,1.68125,1.9714783685752493
45,2.1125790202617645,1.671875,1.75625,1.575,1.384375,1.590625,1.682365424925187
46,1.777412829399109,1.153125,1.2,1.325,0.928125,1.359375,1.168205364838048
47,1.65022634108042,0.9472222222222222,0.9194444444444445,1.1555555555555554,0.763888888888889,1.1555555555555554,0.952830916021776
48,1.6298084965686208,1.3222222222222222,1.3,1.1222222222222222,1.1,1.125,1.3166805875484877
49,2.226410066594883,1.7916666666666667,1.788888888888889,1.7361111111111112,1.5194444444444444,1.738888888888889,1.7992312875590428
50,2.292631228359378,1.7944444444444443,1.775,1.725,1.5027777777777778,1.7333333333333332,1.788443740495289
51,2.303818396159581,1.652777777777778,1.6444444444444444,1.5,1.4083333333333334,1.511111111111111,1.6510683653114093
52,2.916737366695793,2.0027777777777778,1.9583333333333333,1.6277777777777778,1.6666666666666667,1.636111111111111,1.9914360900754162
53,2.6326861774667782,2.0,1.9444444444444442,2.013888888888889,1.6388888888888888,2.0166666666666666,1.9997200059694964
54,2.7911822464048246,2.1194444444444445,2.0972222222222223,2.041666666666667,1.761111111111111,2.0388888888888888,2.119486602252795
55,2.614356235130546,2.072222222222222,2.025,2.063888888888889,1.722222222222222,2.077777777777778,2.0751436592592443
56,2.7327278467516103,1.9944444444444442,2.0083333333333333,2.0194444444444444,1.7055555555555557,2.0277777777777777,2.0047134603658976
57,2.6470310613512997,2.191666666666667,2.1444444444444444,1.7916666666666667,1.825,1.8083333333333331,2.1779265042142284
58,2.5083294002633347,2.186111111111111,2.088888888888889,1.8222222222222222,1.8138888888888889,1.827777777777778,2.156805855951494
59,2.530429240392179,2.0027777777777778,1.9833333333333332,1.7666666666666668,1.6972222222222222,1.777777777777778,2.0041629333457327
60,2.4500192944536505,1.75,1.6972222222222222,1.5583333333333333,1.4416666666666667,1.5611111111111111,1.7311295504362643
61,1.970785685947963,1.213888888888889,1.1888888888888889,1.338888888888889,1.027777777777778,1.3416666666666666,1.2157337579588465
62,1.8512077503597613,1.0944444444444446,1.1027777777777779,1.086111111111111,0.9277777777777778,1.086111111111111,1.0980254440991024
63,1.5648729234933854,1.109375,1.11875,1.125,0.875,1.125,1.1150225314825977
64,1.521097264289856,1.08125,1.15,1.35,0.9125,1.35625,1.1032313532388225
65,2.207114886045456,2.565625,2.659375,2.46875,2.071875,2.48125,2.5738144604667514
66,2.229447127580643,2.571875,2.65625,2.246875,2.103125,2.253125,2.5740179771077383
67,2.081531883581825,2.715625,2.896875,2.271875,2.2875,2.24375,2.724823723212341
68,2.188188890014032,2.515625,2.534375,2.325,1.978125,2.3125,2.516963237723945
69,2.11114732951534,1.74375,1.9125,2.04375,1.428125,2.071875,1.7640146437973745
70,2.241152396202088,2.23125,2.278125,1.659375,1.78125,1.684375,2.229037713651928
71,2.2842222843118893,1.3125,1.425,1.83125,1.134375,1.85,1.3313960721277132
72,2.1866763221320284,1.978125,2.00625,1.775,1.5625,1.790625,1.9770530698505606
73,2.1923774546319312,2.11875,2.225,1.96875,1.790625,1.9875,2.1282292709436055
74,2.2125496888160705,1.934375,1.95625,1.990625,1.54375,2.0,1.9402875585459476
75,2.1618266785144806,1.975,1.990625,1.675,1.58125,1.68125,1.9714783685752493
76,1.782486002445221,1.153125,1.2125,1.16875,0.9625,1.184375,1.1688964140460405
